Id,First Name,Last Name,Stars,Position,Archetype,Overall,Height,Weight,School,Hometown,State,Carrying,Agility,Catching,Zone Coverage,Man Coverage,Football IQ,Kick Accuracy,Kick Power,Pass Block,Pass Rush,Punt Accuracy,Punt Power,Route Running,Run Block,Run Defense,Speed,Strength,Tackle,Throw Power,Throw Accuracy,Injury,Stamina,Discipline,Academic,Free Agency,Personality,Recruiting,Work Ethic,Progression,Potential,Year,Team,Redshirt,JerseyNum
3022,Devin,Lester,2,QB,Scrambler,35,71,238,East Bay,Gibsonton,FL,29,28,7,10,15,28,8,4,6,0,1,6,4,4,7,78,27,10,30,36,67,30,72,Average,Average,Average,Average,Average,38,C,4,84,FALSE,
3058,Trey,Field,2,TE,Receiving,36,76,235,Donaldsonville,Donaldsonville,LA,24,39,36,13,17,25,6,8,41,14,6,11,30,33,17,53,49,10,14,11,43,49,46,Sits at the front in class,Average,Average,Average,Average,68,B,4,84,FALSE,
5099,Derrick,Marshall,4,QB,Pocket,43,76,228,Viera,Viera,FL,20,24,17,18,24,36,9,15,15,15,10,14,9,14,9,45,22,18,54,55,75,76,49,Average,Average,Average,Average,Average,45,C+,3,84,FALSE,
5306,Richie,Igwebuike,4,WR,Speed,46,71,191,East Surry,Pilot Mountain,NC,29,41,46,25,20,31,11,7,14,15,13,8,41,17,12,78,27,11,15,22,36,35,31,Average,Highest bidder,Average,Average,Average,63,B+,3,84,FALSE,
5633,Vincent,Brito,3,DE,Speed Rusher,35,76,230,Pleasantville,Pleasantville,NJ,21,39,17,20,14,24,3,0,9,40,0,1,11,4,33,44,38,34,13,11,42,59,71,Average,Average,Popular,Average,Average,41,C+,3,84,FALSE,
5242,Austin,Armstead,4,ILB,Coverage,42,74,235,Hoggard,Wilmington,NC,22,46,23,51,49,31,6,15,15,25,10,10,12,8,42,56,46,49,21,18,46,18,24,Average,Average,Average,Average,Average,46,C+,3,84,FALSE,
5690,Charles,Brunson,3,SS,Run Stopper,37,71,223,Ranburne,Ranburne,AL,17,34,19,34,38,26,3,9,6,9,7,9,4,10,36,57,36,39,14,13,47,93,56,Average,Championship seeking,Average,Average,Average,55,B+,3,84,FALSE,
5777,Dan,Glennon,3,RB,Receiving,38,69,203,Antioch,Antioch,CA,26,41,37,16,15,29,12,9,26,10,9,9,27,6,8,62,22,20,16,19,90,33,65,Average,Average,Teamwork,Average,Average,48,B,3,84,FALSE,
5872,Matthew,Crabbe,3,OLB,Run Stopper,36,74,266,Albany,Albany,LA,21,34,12,34,30,30,10,5,3,16,10,1,3,8,46,44,48,47,16,10,44,52,53,Average,Average,Average,Average,Average,58,C+,3,84,FALSE,
5929,Dante,Scales,3,OG,Balanced,36,77,290,North Cross,Roanoke,VA,20,16,11,18,19,27,9,4,37,17,5,3,9,34,15,23,51,12,18,18,39,61,41,Average,Average,Average,Average,Complacent,30,C,3,84,FALSE,
6191,Mike,Frye,3,OT,Balanced,39,76,292,Vestavia Hills,Vestavia Hills,AL,18,25,20,22,16,26,4,6,37,15,2,3,10,40,21,23,57,21,12,14,5,72,64,Average,Average,Average,Average,Average,64,A-,3,84,FALSE,
6345,Clayton,Stephens,3,CB,Zone Coverage,36,70,182,South Shore,Brooklyn,NY,13,41,13,47,34,25,11,9,9,9,3,7,7,2,10,50,17,17,10,16,52,26,46,Average,Average,Extroverted,Prefers to be close to home,Gym Rat,48,C,3,84,FALSE,
6476,C.J.,Elliott,3,DT,Pass Rusher,31,73,284,Plaquemine,Plaquemine,LA,18,33,14,19,17,23,7,4,7,34,4,3,4,9,27,37,31,44,19,19,75,49,49,Frequent visits to the principal,Average,Average,Prefers to play for a specific coach,Quiet,30,C,3,84,FALSE,
6537,Nyheim,Lauina,3,TE,Vertical Threat,36,76,224,Radford,Honolulu,HI,29,35,41,13,16,26,11,10,32,20,3,9,22,34,18,56,45,12,19,19,48,54,38,Average,Average,Impatient,Average,Average,47,C,3,84,FALSE,
7306,Freddy,Veasy,2,FS,Zone Coverage,30,73,191,Keller,Keller,TX,6,35,8,42,27,28,7,0,6,2,7,9,11,3,14,41,10,20,9,10,52,45,68,Has other priorities,Average,Average,Prefers to play for a national championship contender,Focuses on Max Reps,22,D+,3,84,FALSE,
7868,Joakim,Murphy,2,C,Line Captain,35,75,272,Victory Christian Academy,Lakeland,FL,7,18,16,15,16,44,11,2,30,12,11,3,8,30,9,23,52,12,5,10,61,64,23,Average,Average,Jokester,Prefers to be close to home,Average,58,B-,3,84,FALSE,
8194,Alfred,Cishek,2,K,Accuracy,30,71,196,Bleckley County,Cochran,GA,16,7,8,13,16,26,41,21,2,5,8,14,9,2,11,9,7,10,12,10,57,68,31,Average,Market-driven,Perfectionist,Prefers to play for an up-and-coming team,Average,66,B,3,84,FALSE,
8528,Tony,Cease,2,P,Power,22,73,180,Bay Springs,Bay Springs,MS,15,12,11,9,9,21,16,8,7,2,13,33,4,4,3,13,10,8,8,5,46,27,49,Average,Average,Average,Average,Average,60,C+,3,84,FALSE,
6857,Deontez,Graham,2,RB,Power,28,71,217,Buchholz,Gainesville,FL,30,23,15,11,8,20,4,8,32,10,2,5,9,8,12,55,29,7,11,10,41,63,43,Never Studies,Average,Average,Prefers to play for an up-and-coming team,Average,47,C,3,84,FALSE,
6996,Carlton,Santander,2,OLB,Run Stopper,30,74,241,Statesboro,Statesboro,GA,13,22,16,22,24,21,9,1,7,17,7,6,10,8,43,39,43,39,13,6,72,31,57,Has other priorities,Loyal,Irrational,Prefers to play for an up-and-coming team,Average,43,C,3,84,FALSE,
7125,Melvin,Tate,2,QB,Field General,33,73,211,Archbishop Mitty,San Jose,CA,6,15,8,8,15,49,4,9,6,9,7,4,7,8,7,29,18,15,29,39,58,47,42,Average,I'm the starter,Average,Average,Average,62,B-,3,84,FALSE,
7196,Devante,Sheehy,2,OT,Balanced,33,78,297,Newport,Newport,WA,8,17,18,12,15,19,4,4,35,9,4,5,8,30,13,18,51,7,7,11,43,31,53,Average,Average,Average,Legacy,Average,31,D+,3,84,FALSE,
7354,Allen,McManis,2,WR,Speed,35,70,196,La Salle,Cincinnati,OH,19,30,33,16,9,19,9,3,5,10,7,4,32,11,3,69,14,4,5,10,35,35,66,Less likely to get academic probation,Average,Average,Prefers to be close to home,Average,50,C+,3,84,FALSE,
7400,Keibert,Shields,2,DE,Run Stopper,30,76,293,St. Petersburg,St. Petersburg,FL,13,23,11,6,8,23,8,11,7,26,10,10,6,1,34,35,38,36,7,7,59,1,54,Less likely to get academic probation,Adversarial,Average,Average,Average,40,C,3,84,FALSE,
7880,Brett,Ostman,2,CB,Zone Coverage,33,71,184,Watauga,Boone,NC,9,41,12,43,30,22,3,7,10,5,9,6,7,2,7,46,12,15,5,11,45,53,43,Average,Average,Average,Average,Average,55,B-,3,84,FALSE,
8014,Michael,Rubio,2,DT,Pass Rusher,32,75,291,Kingston,Kingston,OK,14,34,14,8,13,22,6,5,5,35,5,5,13,8,30,33,33,40,10,8,56,69,58,Average,Average,Average,Prefers to play in a different state,Gym Rat,42,C,3,84,FALSE,
11166,Jordany,Gilgeous-Alexander,3,RB,Power,32,71,226,Blair,Silver Spring,MD,35,27,23,12,13,25,4,4,31,10,6,8,9,2,6,57,28,18,17,13,26,58,77,Average,Average,Average,Prefers to play for a specific coach,Average,53,C+,2,84,FALSE,
10222,Darius,Kontos,4,C,Run Blocking,40,76,297,Meeker,Meeker,OK,21,24,19,25,23,27,9,15,35,23,5,9,15,50,13,24,58,19,23,15,30,43,15,Average,Average,Average,Prefers to play for an up-and-coming team,Average,34,C,2,84,FALSE,
10304,Travell,Kline,4,ILB,Field General,39,71,224,St. Pius X Catholic,Atlanta,GA,22,42,25,45,37,43,6,11,13,19,13,15,16,12,42,49,37,39,21,24,69,29,40,Average,Money motivated,Average,Average,Average,44,C+,2,84,FALSE,
10231,Nick,Jones,4,WR,Red Zone Threat,41,74,219,Groveport-Madison,Groveport,OH,31,36,43,22,16,33,11,9,9,15,11,6,34,38,13,58,36,6,18,16,41,44,45,Average,Average,Average,Average,Average,57,B,2,84,FALSE,
10695,Francisco,Kohn,3,OT,Run Blocking,35,75,293,Cooper,The Woodlands,TX,16,19,17,16,18,24,7,6,32,12,3,10,3,42,13,20,46,15,16,18,46,51,14,Average,Average,Teamwork,Average,Skips Leg Day,54,B-,2,84,FALSE,
10781,Pat,Smith,3,DE,Balanced,34,76,271,Fairmont Heights,Capitol Heights,MD,12,37,18,16,15,23,6,8,2,34,10,9,11,3,35,42,38,34,14,14,39,64,49,Average,Average,Average,Average,Footwork king,52,C+,2,84,FALSE,
10870,Kenneth,Cruceta,3,OG,Run Blocking,33,76,289,Midfield,Midfield,AL,18,15,14,13,12,23,8,8,28,13,8,10,6,38,5,23,46,13,19,12,65,43,54,Average,Average,Average,Average,Focuses on Max Weight,30,C-,2,84,FALSE,
10925,Mark,Osuna,3,OLB,Pass Rush,31,77,237,Badin,Hamilton,OH,18,36,14,22,19,22,6,8,2,43,2,8,10,9,27,45,24,40,19,19,28,67,63,Wants to finish degree,Average,Average,Average,Average,41,C+,2,84,FALSE,
11222,David,Aguayo,3,CB,Man Coverage,35,71,193,Oak Mountain,Birmingham,AL,11,36,15,29,46,21,2,7,8,2,2,5,21,8,14,51,17,20,10,15,62,52,52,Average,Average,Intelligent,Prefers to play for a team where he can start immediately,Average,45,C+,2,84,FALSE,
11451,J.D.,Lewis,3,SS,Zone Coverage,36,71,194,Canton Academy,Canton,MS,16,37,12,47,36,37,3,2,8,4,10,1,6,7,24,47,12,27,12,15,54,47,48,Average,Average,Average,Average,Average,41,C+,2,84,FALSE,
11540,Justin,Bray,3,QB,Balanced,32,73,227,Wasatch,Heber City,UT,20,23,15,15,18,27,9,2,6,7,5,0,1,2,7,41,21,13,37,39,40,33,42,Average,Average,Average,Average,Average,33,D+,2,84,FALSE,
11594,Ja'Von,Ford,3,TE,Receiving,34,75,233,Greer,Greer,SC,21,34,38,12,13,24,5,7,33,17,9,3,30,33,12,45,44,15,10,10,75,70,59,More likely to get academic probation,Average,Average,Prefers to play for a specific coach,Average,52,C+,2,84,FALSE,
11897,Willson,LeBlanc,2,DT,Nose Tackle,29,76,292,Morton,Morton,IL,12,17,13,5,10,17,4,5,9,17,7,1,4,6,33,15,36,38,5,6,68,44,64,Average,Average,Average,Prefers to be close to home,Skips Leg Day,53,B+,2,84,FALSE,
12470,Chris,Sowell,2,FS,Zone Coverage,30,71,194,Venice,Venice,FL,8,38,12,45,29,22,4,6,7,6,8,3,8,11,14,41,11,14,7,9,45,23,56,Average,Average,Sloppy,Average,Average,50,B,2,84,FALSE,
13083,JT,Mitchell,2,P,Power,22,71,197,Fargo Davies,Fargo,ND,9,12,12,16,12,16,6,14,3,9,16,30,5,5,4,15,7,3,13,10,60,53,29,Takes AP classes,Average,Average,Average,Track Athlete,47,B-,2,84,FALSE,
13299,Dallas,Gabbert,2,FB,Blocking,29,73,247,Patton,Morganton,NC,8,17,14,8,11,21,2,2,43,3,7,5,6,38,9,26,41,13,6,6,62,40,77,Average,Average,Average,Prefers to play with former teammates,Average,31,D+,2,84,FALSE,
11830,Jacob,Spruce,2,OT,Pass Blocking,29,76,285,Cuero,Cuero,TX,11,11,8,15,13,18,8,3,36,11,1,3,3,20,1,15,47,6,5,10,49,56,74,Average,Highest bidder,Cooperative,Average,Average,43,C+,2,84,FALSE,
11974,C.J.,Bullough,2,DE,Balanced,28,76,273,Elizabethton,Elizabethton,TN,8,28,13,7,9,21,5,7,7,31,2,3,8,1,24,34,32,31,5,12,30,74,37,Average,Average,Average,Average,Hard-working,41,C,2,84,FALSE,
12084,Charlie,Bennett,2,WR,Red Zone Threat,30,76,220,Winona,Winona,MS,16,31,29,12,12,22,4,11,2,6,2,9,29,32,1,44,29,4,7,7,69,53,49,Average,Average,Average,Average,Average,55,C+,2,84,FALSE,
12200,Tremon,Olstad,2,DT,Balanced,30,75,299,Belleville,Belleville,MI,9,27,18,12,5,17,4,2,11,28,7,5,3,6,30,22,38,38,7,12,54,54,58,Borderline failing,Average,Reliable,Average,Average,50,C+,2,84,FALSE,
12641,George,Moreno,2,RB,Receiving,27,69,179,Pandora-Gilboa,Pandora,OH,14,32,27,6,14,16,9,4,21,7,4,11,26,3,2,51,12,15,8,13,42,44,57,Average,Average,Motivation,Average,Persistant,43,C+,2,84,FALSE,
12767,Arik,Bianchi,2,CB,Man Coverage,30,72,193,Deep Creek,Chesapeake,VA,7,36,11,23,37,20,4,5,10,8,2,8,8,1,6,48,9,11,14,5,45,67,55,Teacher's Pet,Average,Average,Average,Average,33,D+,2,84,FALSE,
13022,Jermaine,Tanney,2,QB,Field General,28,74,201,Palisade,Palisade,CO,8,9,7,10,12,38,7,3,2,2,5,8,9,8,9,23,11,6,32,34,48,86,61,Distracted,Average,Average,Average,Average,44,B-,2,84,FALSE,
13121,Chris,Oswalt,2,ILB,Run Stopper,28,74,238,Hanna,Brownsville,TX,9,23,10,24,23,21,7,5,5,12,9,1,8,5,40,39,36,34,11,11,58,36,47,Average,Average,Disloyal,Average,Average,28,D+,2,84,FALSE,
15105,Anthony,Brown,4,FB,Blocking,36,72,246,Mansfield,Mansfield,TX,18,28,19,17,16,28,10,12,44,6,5,8,11,45,8,39,45,17,21,19,45,43,44,More likely to get academic probation,Average,Impatient,Prefers to play for a national championship contender,Average,51,C+,1,84,FALSE,
15208,Jonathon,Callahan,4,OT,Run Blocking,40,76,311,Katy Taylor,Katy,TX,20,26,16,15,20,30,6,14,31,24,8,9,14,49,6,26,51,17,23,15,55,64,69,Teacher's Pet,Average,Extroverted,Legacy,Average,68,B,1,84,FALSE,
15428,Seth,Locke,3,ILB,Field General,31,71,228,Pahokee,Pahokee,FL,11,28,12,33,26,35,9,10,0,14,5,7,6,8,32,41,35,30,18,10,40,52,73,Average,Market-driven,Average,Average,Average,42,C,1,84,FALSE,
15229,Jonas,Lawrence,4,FS,Run Stopper,35,72,208,Lafayette,Williamsburg,VA,21,42,7,33,37,29,7,15,8,11,8,14,7,9,35,51,28,33,17,18,20,48,54,Average,Wants extensions,Extroverted,Average,Average,61,B,1,84,FALSE,
15641,Geronimo,Moore,3,QB,Scrambler,31,73,217,Magnolia,Magnolia,TX,30,29,16,11,15,23,3,0,4,4,1,1,3,3,0,64,27,17,31,27,59,57,38,Average,Average,Average,Prefers to play for a specific coach,Average,55,B,1,84,FALSE,
15727,Johnny,Chacin,3,C,Pass Blocking,32,77,278,Centennial,Roswell,GA,10,17,15,17,15,21,4,10,38,19,9,9,9,28,11,21,50,16,12,13,50,38,33,Average,Average,Average,Average,Average,62,B-,1,84,FALSE,
15812,George,Johnson,3,WR,Red Zone Threat,29,75,213,Liberty North,Liberty,MO,21,28,28,14,14,20,3,10,9,3,9,3,27,34,7,43,32,1,10,16,71,74,42,Average,Average,Average,Average,Average,27,C,1,84,FALSE,
15876,Zeke,Melville,3,CB,Zone Coverage,35,70,177,Goliad,Goliad,TX,11,36,12,48,30,23,7,6,10,6,8,4,4,2,13,51,16,15,19,12,85,58,65,Average,Average,Average,Prefers to play for an up-and-coming team,Average,58,C+,1,84,FALSE,
16067,Ryan,Jackson,3,DE,Run Stopper,31,76,302,Gulf Coast,Naples,FL,19,28,19,11,18,21,2,5,2,28,6,6,5,9,36,41,33,34,18,15,45,79,38,Average,Adversarial,Average,Fanboy,Average,62,B-,1,84,FALSE,
16254,Chris,Brooks,3,RB,Balanced,32,71,203,Kell,Marietta,GA,23,28,27,13,14,23,10,4,23,7,9,5,10,5,5,60,25,13,10,15,56,63,48,Average,Average,Average,Average,Track Athlete,73,A-,1,84,FALSE,
16416,Marcelis,Jones,3,OG,Balanced,33,75,302,Nederland,Nederland,TX,15,15,14,12,12,19,9,6,33,11,6,1,2,36,12,22,48,16,10,12,37,54,43,Average,Average,Average,Legacy,Average,46,B-,1,84,FALSE,
16482,Pita,Calixte,3,SS,Ball Hawk,32,71,190,Carlsbad,Carlsbad,CA,10,29,31,34,33,25,1,10,1,7,5,9,0,8,29,47,14,23,16,18,68,43,55,Average,Average,Jokester,Average,Average,61,B,1,84,FALSE,
16841,DeVante,Fields,2,OLB,Run Stopper,24,74,251,Birdville,North Richland Hills,TX,12,25,10,24,21,14,5,6,2,11,9,7,3,1,33,31,34,30,5,14,66,53,70,More likely to get academic probation,Average,Jokester,Average,Track Athlete,55,B-,1,84,FALSE,
17070,Myles,McKirahan,2,DT,Nose Tackle,25,74,315,Wellborn,Anniston,AL,8,14,15,12,12,17,9,5,7,13,6,4,10,7,28,17,33,35,11,7,26,60,65,Takes AP classes,Average,Average,Prefers to play for a team with a rich history,Average,64,A,1,84,FALSE,
17656,Rashawn,Lambo,2,TE,Receiving,24,75,247,Ellensburg,Ellensburg,WA,12,25,26,10,11,17,10,0,27,19,3,5,13,24,7,40,35,11,7,5,43,49,37,Average,Hates Tags,Average,Prefers to play with former teammates,Average,45,C+,1,84,FALSE,
18253,Josh,Moore,2,K,Balanced,23,75,184,Vero Beach,Vero Beach,FL,9,16,20,6,6,14,26,24,5,3,11,7,6,8,3,6,2,9,6,10,41,58,83,Frequent visits to the principal,Average,Average,Average,Average,55,B+,1,84,FALSE,
16785,Carlos,Stribling,3,WR,Speed,35,72,191,Gwynn Park,Brandywine,MD,24,28,35,17,14,21,8,7,2,9,4,6,28,16,8,65,18,2,12,17,58,25,1,Average,Average,Average,Average,Average,46,C+,1,84,FALSE,
16951,Travis,Hall,2,OT,Run Blocking,27,76,299,A-H-S-T,Avoca,IA,10,14,15,13,5,17,9,0,16,10,6,6,1,39,3,19,40,12,9,5,46,26,78,Average,Average,Average,Average,Average,52,B+,1,84,FALSE,
17072,Mike,Williams,2,DE,Speed Rusher,28,77,220,Dublin,Dublin,GA,6,30,15,12,11,20,2,6,3,35,10,6,6,6,24,39,24,29,6,14,37,68,38,Average,Average,Sloppy,Average,Track Athlete,65,A,1,84,FALSE,
17165,Dwayne,Wood,2,RB,Speed,23,71,202,Jesuit,New Orleans,LA,18,19,9,12,7,18,5,1,18,7,6,6,6,9,4,54,18,13,9,9,40,27,45,Average,Average,Irrational,Average,Skips Leg Day,47,C,1,84,FALSE,
17720,Logan,Robison,2,CB,Ball Hawk,27,71,181,Tomball,Tomball,TX,13,27,22,29,28,14,2,9,5,8,3,7,1,6,8,42,5,11,12,12,51,60,54,Values academics,Average,Average,Prefers to play for a national championship contender,Quiet,23,D-,1,84,FALSE,
17916,Chris,Burks,2,ILB,Run Stopper,26,74,232,Southwest,Miami,FL,6,20,10,25,22,14,6,7,7,14,8,4,7,7,39,37,33,35,7,5,36,45,71,Average,Average,Flamboyant,Average,Average,58,A-,1,84,FALSE,
18025,Dane,Pagnozzi,2,QB,Pocket,26,77,219,Hammond,Hammond,LA,9,10,14,12,12,18,5,2,10,8,5,0,7,9,2,25,14,11,38,35,44,69,42,Average,Average,Motivation,Average,Hard-working,47,B-,1,84,FALSE,
18099,T.J.,Beachy,2,DT,Balanced,26,75,297,Seminole,Seminole,OK,6,21,17,11,10,14,8,4,3,21,2,2,5,3,27,28,34,32,6,11,47,75,32,Average,Average,Average,Average,Average,46,C+,1,84,FALSE,
155,Tony,Hall,4,C,Run Blocking,46,76,290,Fort Bend Dulles,Sugar Land,TX,19,34,20,23,25,35,10,15,41,23,15,10,15,53,17,29,62,21,20,15,51,53,28,Average,Average,Average,Average,Average,56,B-,4,85,FALSE,
42,Jaylen,Cotts,4,RB,Receiving,47,69,202,Sanderson,Raleigh,NC,33,47,45,18,20,35,17,7,34,12,14,14,39,8,17,75,34,20,15,15,23,34,64,Average,Average,Average,Average,Average,56,B+,4,85,FALSE,
68,Tashawn,Rollins,4,OLB,Coverage,43,72,225,Newton,Covington,GA,20,42,29,47,49,34,10,6,9,31,13,13,13,11,46,56,49,47,15,15,19,63,71,Average,Hometown hero,Reserved,Average,Average,35,C,4,85,FALSE,
87,Ryan,Meyer,4,CB,Zone Coverage,46,70,193,Permian,Odessa,TX,24,48,15,63,41,36,13,16,14,8,15,10,15,9,12,58,25,27,17,20,29,42,53,Average,Hates Tags,Average,Average,Skips Leg Day,45,C,4,85,FALSE,
436,David,Forbath,4,DE,Balanced,46,76,272,McCallie,Chattanooga,TN,22,44,24,24,19,39,12,11,11,48,12,9,14,14,44,55,52,49,15,21,38,51,63,Average,Loyal,Average,Average,Average,60,C+,4,85,FALSE,
481,Mike,Huang,3,FS,Run Stopper,40,73,211,Thornton,Harvey,IL,13,44,18,36,39,31,12,1,9,10,11,5,15,2,33,63,36,42,19,12,41,60,72,Average,Average,Focused,Average,Average,58,B,4,85,FALSE,
556,Rashaan,Johnson,3,WR,Possesion,41,73,189,Tomball Memorial,Tomball,TX,24,41,48,20,16,27,4,1,3,4,10,9,39,14,8,55,33,1,19,12,51,33,66,Average,Average,Average,Average,Average,43,C,4,85,FALSE,
648,Ka'Raun,Griffin,3,QB,Scrambler,36,73,215,Castle,Newburgh,IN,34,36,17,16,20,28,3,3,2,3,7,3,8,8,8,74,37,14,34,31,35,60,46,Average,Average,Average,Average,Average,35,C+,4,85,FALSE,
1057,Yu,Turner,3,ILB,Run Stopper,37,74,244,Hillsdale,Hillsdale,MI,11,35,18,29,31,25,7,3,2,23,7,4,11,8,50,50,51,43,13,19,42,46,47,Average,Average,Average,Average,Average,30,C-,4,85,FALSE,
1086,Cole,Luebke,3,OG,Pass Blocking,43,76,288,Gilmer,Gilmer,TX,20,25,13,13,23,29,2,11,48,21,9,3,7,37,6,25,62,17,10,10,34,56,53,Borderline failing,Average,Average,Average,Gym Rat,54,B-,4,85,FALSE,
1150,Justin,Cain,3,OT,Pass Blocking,42,77,277,Chattooga,Summerville,GA,22,23,15,15,15,31,6,4,51,15,11,7,10,37,12,23,52,19,11,18,67,43,22,Average,Adversarial,Average,Average,Average,41,C+,4,85,FALSE,
1263,Trevor,Williams,3,DT,Balanced,38,76,289,Cox Mill,Concord,NC,12,28,26,19,15,28,9,3,9,38,5,9,10,3,36,29,46,47,15,17,46,62,49,Average,Average,Introvert,Average,Average,36,C+,4,85,FALSE,
1839,Eric,Coleman,2,TE,Receiving,35,76,244,Lackawanna Trail,Factoryville,PA,28,33,39,11,11,29,6,7,35,15,3,9,23,37,18,46,47,9,5,9,68,41,45,Average,Average,Frail,Prefers to be close to home,Footwork king,66,B+,4,85,FALSE,
1950,Francisco,Nesbitt,2,K,Accuracy,36,72,195,Rancho Cucamonga,Rancho Cucamonga,CA,13,15,16,10,11,28,52,22,8,7,8,7,10,10,3,10,6,5,8,8,60,45,46,Average,Average,Vindictive,Average,Average,67,A,4,85,FALSE,
2075,Zach,Tasini,2,SS,Run Stopper,34,72,205,Buchanan,Clovis,CA,12,33,16,30,31,21,5,2,6,4,10,8,9,7,39,52,34,38,7,5,33,24,37,Values academics,Average,Average,Average,Skips Leg Day,46,B-,4,85,FALSE,
2445,Tom,Canady,2,P,Balanced,27,73,190,Trinity Episcopal,Richmond,VA,8,14,13,17,18,29,14,12,10,4,25,29,10,5,2,17,9,11,7,11,34,37,61,Studious,Average,Paranoid,Average,Average,58,B-,4,85,FALSE,
1345,Alec,Rogers,3,DE,Run Stopper,39,75,291,Boaz,Boaz,AL,14,33,12,13,15,31,4,9,7,32,7,5,8,9,45,46,44,45,17,12,43,55,48,Average,Average,Average,Average,Average,52,C+,4,85,FALSE,
1513,Damion,Kumerow,3,CB,Man Coverage,44,72,203,Europa,Europa,MS,19,46,19,35,56,33,7,5,1,5,9,3,16,8,11,63,19,18,16,19,39,27,15,Average,Average,Average,Average,Center of Attention,58,B-,4,85,FALSE,
1590,Lawrence,Alie-Cox,3,WR,Possesion,44,75,201,Woodmont,Piedmont,SC,31,43,50,14,15,31,3,11,3,2,7,10,34,15,1,63,34,2,12,19,33,36,54,Wants to finish degree,Average,Average,Prefers to play with former teammates,Average,61,B-,4,85,FALSE,
1784,Jose,Washington,3,RB,Speed,40,71,206,Radford,Honolulu,HI,30,34,29,20,11,31,11,11,30,11,5,11,10,10,8,76,32,19,12,19,77,58,42,Average,Average,Average,Average,Average,54,B+,4,85,FALSE,
2368,Chad,Schobert,2,OLB,Pass Rush,33,75,244,West Laurens,Dexter,GA,12,43,7,29,20,24,10,2,6,48,6,9,5,2,26,42,29,41,13,14,43,63,65,Class Clown,Championship seeking,Relaxed,Average,Average,53,C+,4,85,FALSE,
2434,Elvin,Cothran,2,DT,Pass Rusher,29,76,294,Bay,Bay Village,OH,12,31,15,8,10,25,11,5,10,28,8,2,11,1,27,31,34,34,7,5,59,29,80,Average,Hates Tags,Average,Prefers to be close to home,Average,34,C,4,85,FALSE,
2499,Francisco,Paulsen,2,OT,Run Blocking,39,75,300,Choctaw,Choctaw,OK,10,18,16,13,9,27,7,8,28,17,7,10,10,51,9,22,52,12,13,7,49,57,46,Average,Average,Average,Average,Average,67,B,4,85,FALSE,
2682,Brad,Durango,2,QB,Scrambler,35,73,233,Phillipsburg,Phillipsburg,NJ,27,36,13,14,14,25,7,10,11,3,5,5,4,8,6,62,32,13,36,34,73,56,41,Average,Average,Average,Average,Average,44,C+,4,85,FALSE,
5052,Josh,Nelson,4,K,Power,41,71,172,Ashbrook,Gastonia,NC,23,25,25,23,17,32,33,53,8,10,18,22,14,17,16,21,13,7,18,17,59,38,38,Sits at the back in class,I'm the starter,Average,Average,Average,67,B,3,85,FALSE,
5094,Alfredo,Nix-Jones,4,SS,Man Coverage,44,72,198,Clovis,Clovis,NM,18,41,10,42,55,33,8,13,12,11,10,7,19,15,37,69,22,33,16,22,83,73,50,Average,Average,Absent Minded,Average,Average,56,B+,3,85,FALSE,
5083,Guillermo,Corporan,4,CB,Zone Coverage,42,71,185,North Hall,Gainesville,GA,24,46,9,53,38,30,6,9,12,14,5,11,15,11,14,60,20,24,19,21,46,52,6,Seeks out tutoring,Average,Average,Is going to school mainly for academics,Average,30,C-,3,85,FALSE,
5081,Preston,Miller,4,DT,Balanced,45,73,306,Jefferson,Jefferson,GA,21,41,27,20,16,35,13,11,7,36,8,14,15,13,49,33,53,48,17,17,86,57,53,Tutor,Average,Focused,Prefers to play for a team where he can start immediately,Average,68,A-,3,85,FALSE,
5433,Korey,Gonzalez,3,QB,Pocket,40,75,219,Riverbend,Fredericksburg,VA,13,18,21,21,21,29,8,9,6,11,9,3,10,8,6,39,25,12,52,53,35,39,76,Studious,Average,Average,Prefers to play for a team with a rich history,Average,66,A-,3,85,FALSE,
5458,Shawn,Bosa,3,WR,Red Zone Threat,38,75,227,Wachusett Regional,Holden,MA,30,35,41,21,14,27,3,5,7,9,5,6,36,35,9,53,34,8,12,18,67,56,62,Average,Average,Average,Average,Average,55,B-,3,85,FALSE,
5533,Isaiah,Williams,3,OG,Pass Blocking,42,75,293,Spring,Spring,TX,19,25,18,16,19,29,3,10,53,13,11,2,11,32,14,22,58,18,16,14,14,43,82,Average,Average,Average,Average,Average,60,B,3,85,FALSE,
5631,Jermey,Longoria,3,RB,Speed,37,71,198,The First Academy,Orlando,FL,27,38,22,22,18,26,7,11,31,10,7,10,7,6,7,72,28,21,11,16,57,28,47,Average,Market-driven,Average,Average,Average,74,A,3,85,FALSE,
6046,Lucas,Smith,3,ILB,Field General,39,72,231,Raleigh,Raleigh,MS,20,35,16,39,31,44,4,0,9,21,2,10,4,12,41,50,41,38,18,17,8,46,60,Average,Average,Average,Average,Average,40,C,3,85,FALSE,
6076,Dominique,Magnuson,3,OT,Pass Blocking,39,75,294,South Central,Winterville,NC,20,19,12,16,15,23,7,9,50,13,2,8,9,32,9,22,50,14,19,12,60,58,57,Borderline failing,Average,Average,Average,Average,40,C,3,85,FALSE,
